Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Car,Petrol,2.439509757,22,183097,64.50777799,4.124508039,City,Free flow,34.93867154,23.52904049,11.55780377,1036.607852,469.0514159,1.663055438,0.012871387,0.025211454,0.068293242,High
Truck,Hybrid,3.60535472,8,59938,83.7944312,0.37999122,City,Heavy,37.47914245,79.90635476,8.064836504,1015.996631,129.8714974,0.603019497,0.062906028,0.090309855,0.074599912,Low
Bus,Hybrid,4.911760457,21,5149,75.67647468,2.806775142,City,Heavy,-4.691806121,93.01012876,14.10256113,1017.284642,422.1680947,1.683154356,0.183583128,0.046630343,0.065425267,High
Motorcycle,Electric,2.457513015,18,38079,112.9971285,2.000614963,Rural,Moderate,14.40181914,79.24943487,0.56953216,971.1507988,116.2960749,1.2627454,0.172488843,0.090804117,0.084865961,Low
Motorcycle,Electric,4.054635157,12,133556,95.47307098,4.032262838,Rural,Moderate,-1.73767165,49.28591432,16.82999977,1010.282978,463.8203945,1.14308007,0.103673142,0.061825201,0.041016223,High
Car,Electric,5.407084291,22,248965,66.84922104,0.275121178,Highway,Heavy,20.01777754,83.50889318,6.959304591,1004.949557,361.9652862,0.607040791,0.11399154,0.014621633,0.031423252,High
Car,Petrol,4.002488579,13,151863,25.761923,0.985643758,Highway,Free flow,1.636955633,18.79588712,15.86045139,983.4147036,99.13162118,0.48740164,0.025355157,0.080637778,0.027698757,Low
Truck,Diesel,2.011389269,19,200415,54.10490777,2.445975331,Highway,Moderate,28.53154917,11.341366,6.101189832,1000.562152,141.0911657,1.133366054,0.161963881,0.01229967,0.064323569,Low
Bus,Hybrid,0.926884064,18,157720,83.2058693,0.788238315,Rural,Moderate,22.20013003,43.82191203,3.758129342,1042.914355,467.1147737,1.793734047,0.024506845,0.018923991,0.031336749,High
Truck,Hybrid,5.324514144,29,130366,100.555461,3.463575713,City,Moderate,18.58022971,18.15344671,7.789789462,950.5305664,278.404898,0.547218028,0.132341242,0.040334659,0.021697238,Medium
Motorcycle,Diesel,0.910600936,22,227557,115.1683469,4.103836106,City,Free flow,31.2613579,25.91605561,15.94733906,991.7124093,254.0708608,0.629516447,0.031640012,0.066802636,0.096804578,Medium
Car,Petrol,5.348448698,26,101477,72.65433194,3.522599468,Rural,Moderate,15.01365154,58.51167587,14.07036071,983.3638721,76.22237377,1.901049767,0.092400442,0.048508136,0.044023837,Low
Truck,Petrol,3.550473097,26,17857,63.23032408,2.201418568,Rural,Free flow,3.492587017,40.39031138,8.020624037,1046.123107,87.81790614,0.150553644,0.078409791,0.045784407,0.090468451,Low
Bus,Electric,5.683152032,6,193399,2.123030775,4.391938331,Highway,Moderate,21.03527484,86.58782796,18.75737449,1047.389423,361.2418659,1.022239324,0.088815234,0.048516909,0.073397633,High
Car,Diesel,4.953672826,3,243588,8.651888298,0.688430659,Highway,Heavy,37.85313161,22.56123455,8.175523717,1008.566054,399.6202437,1.104657529,0.119714385,0.021427549,0.041360191,High
Bus,Diesel,5.989257375,11,224458,18.73259972,1.301692919,City,Free flow,20.05796817,99.6790699,7.015054566,1005.000697,440.1529295,1.383877094,0.036672744,0.072928312,0.022789703,High
Motorcycle,Electric,2.62370144,22,249098,6.571191743,2.447698426,Rural,Heavy,21.48097245,35.93934159,2.894378219,1040.32125,276.264448,0.468573037,0.05238149,0.028100503,0.085740989,Medium
Truck,Hybrid,4.789379102,26,174039,48.10358866,0.306692994,City,Heavy,36.73753406,51.54028507,1.405572915,950.6542474,197.8581201,1.185684271,0.030040138,0.049150974,0.090243449,Medium
Car,Petrol,2.890040751,13,179933,40.42542542,0.478428908,City,Moderate,15.76375502,13.23321098,6.998048077,1006.22806,331.485183,0.307984084,0.134063665,0.097287241,0.026445789,High
Bus,Hybrid,3.295353226,1,116839,76.48249894,1.987216859,Rural,Free flow,39.81787309,57.92990127,1.840043724,952.4632408,328.4960512,0.607315673,0.020063872,0.093502133,0.06656308,High
Truck,Hybrid,4.063028409,0,199790,64.27981295,4.719431484,Rural,Free flow,-2.016897823,96.12848944,9.252699158,1046.816227,65.59987924,0.128705138,0.135095082,0.079165427,0.060659107,Low
Motorcycle,Petrol,5.343120994,27,123307,71.51649113,4.542068466,City,Moderate,16.85199215,74.93977779,17.20019087,982.0159557,472.4612605,0.961479952,0.194868047,0.089738232,0.093550664,High
Bus,Diesel,5.91723404,17,122850,56.63726435,2.329874291,Rural,Moderate,0.645042051,24.40545601,9.522333054,1002.08013,339.1521229,0.432709656,0.178948742,0.071692797,0.068289225,High
Car,Diesel,4.795021752,19,20948,33.32845783,0.710792723,Highway,Free flow,12.66631842,44.26117108,9.611619565,991.7568505,52.91085678,0.283831915,0.071980661,0.083773585,0.034362084,Low
Motorcycle,Hybrid,2.972387267,7,295926,114.3390378,0.89053828,Highway,Moderate,-1.471304525,42.5433314,5.068812419,1039.362412,481.8353916,0.754187305,0.050801205,0.032345079,0.074410678,High
Truck,Hybrid,2.991056412,2,181828,10.36909917,1.887730273,Rural,Free flow,1.126438576,9.794776759,3.325911519,1049.981794,478.6929289,0.250513606,0.192463124,0.050930339,0.057519761,High
Bus,Diesel,4.635427968,25,105217,112.6669199,1.050370975,Rural,Heavy,0.540002482,88.58501807,4.44657717,956.8387978,475.6638882,1.362385186,0.094323653,0.035847564,0.041256324,High
Truck,Hybrid,2.041641158,5,232103,37.34856562,0.414877972,Highway,Moderate,6.001566951,38.145605,11.35976959,1023.203114,450.0044531,0.481649267,0.076956461,0.013417561,0.064690297,High
Bus,Electric,1.374465388,21,199460,61.51937344,3.368887418,Highway,Heavy,-3.269748274,49.42596111,11.83586229,986.7998624,133.0862103,1.449518305,0.033950565,0.031628799,0.096607079,Low
Car,Electric,2.64403522,12,138721,13.06107874,2.907243189,Rural,Heavy,30.46710875,29.12477749,4.403755854,963.907292,489.7278013,1.695727826,0.041647087,0.033074389,0.083568882,High
Car,Electric,2.293642757,8,160074,8.511728205,1.45648379,Highway,Free flow,1.033779865,15.23956268,7.978407485,990.543753,392.8696026,1.508467376,0.15092776,0.071624741,0.076818109,High
Truck,Diesel,2.340802226,8,34723,51.54545385,3.894741913,City,Free flow,10.82844976,90.21106198,11.37365369,1049.814663,338.3406606,1.549417045,0.048266489,0.040841206,0.016871517,High
Truck,Diesel,2.014760305,19,74314,89.00368517,3.879744439,Rural,Free flow,-9.197143088,3.739747766,15.20924077,985.7567299,474.2017752,1.323154373,0.044012962,0.029437919,0.020876145,High
Bus,Petrol,1.018884586,8,201157,32.32377331,2.455009851,Highway,Moderate,-4.755922836,39.98795013,6.395387201,977.7399488,221.4892728,0.814970771,0.071224372,0.011164304,0.065107612,Medium
Bus,Diesel,0.892944461,14,212471,67.48174667,0.482662778,Rural,Heavy,34.81359502,73.06954269,5.4271384,1034.617137,469.1160465,0.762234865,0.183533523,0.046008044,0.01285398,High
Car,Electric,5.936156427,12,273953,33.43804086,4.592347001,Rural,Heavy,31.85801019,30.88579182,14.60933999,1036.7938,322.5580262,1.180989877,0.121979515,0.079379353,0.067831888,High
Bus,Petrol,3.024420295,21,139374,46.63356731,3.343302618,Highway,Heavy,32.04612262,44.6028607,10.27624341,983.8869155,310.6838148,0.571292239,0.157256205,0.066461234,0.037173769,High
Bus,Electric,2.798498565,15,270244,108.7735582,1.235254096,Highway,Moderate,10.56767086,56.4477251,17.13493182,979.8673141,340.6781377,0.754830186,0.146591059,0.09078061,0.024485461,High
Bus,Petrol,4.33416587,1,199519,102.7007551,3.052272735,City,Moderate,-2.923460057,99.50816122,4.220060408,1014.728148,389.3721541,0.395069699,0.19047823,0.061645174,0.014155912,High
Car,Diesel,1.934920217,25,74635,61.92210521,2.025107479,Highway,Moderate,-4.605273925,75.83013378,15.41885752,970.5178484,250.2140456,1.582260869,0.141176642,0.014304856,0.029037659,Medium
Truck,Diesel,5.739798157,13,5663,28.5726753,3.176748199,Rural,Free flow,20.28013624,96.71153738,3.240670148,998.3685403,491.2719368,1.497686283,0.033793118,0.049214061,0.072631666,High
Motorcycle,Hybrid,4.888994075,26,175721,23.18206953,2.369354479,Rural,Free flow,31.40966275,69.3145474,11.69542489,964.1343692,89.83345705,1.056186558,0.048397348,0.04777473,0.0504551,Low
Truck,Electric,1.264937212,5,246314,114.4904824,2.427360751,Rural,Free flow,35.00572411,26.90528881,5.672674166,980.4754778,461.2208141,0.80218873,0.143540365,0.086445427,0.012949221,High
Car,Petrol,2.971420034,1,255855,24.32599158,3.67941046,Rural,Heavy,4.436582528,28.7488809,2.021819152,979.7481498,345.8403972,1.423680844,0.050852645,0.069109195,0.016217816,High
Truck,Diesel,5.371415199,7,36104,96.98019731,3.06862873,Rural,Heavy,6.051328492,82.24643034,12.33529209,1019.489997,459.4624233,0.260885863,0.167067922,0.03392666,0.062529028,High
Truck,Electric,5.712606516,3,39137,44.27642514,0.399763456,Highway,Moderate,-4.956167157,42.77134912,10.1359792,978.2273035,215.9420102,0.190723425,0.17713664,0.073112942,0.085351015,Medium
Car,Hybrid,3.230487858,20,140657,118.2791817,0.326867852,Highway,Heavy,28.72048946,37.02241934,9.719603771,1039.84957,423.0494301,1.429557703,0.088734681,0.084825829,0.063647398,High
Truck,Petrol,3.989739224,23,229542,44.17868884,1.525046187,Rural,Free flow,3.784513556,94.50940264,11.85038855,1048.304609,327.1946483,1.145119471,0.082642752,0.015139864,0.044660489,High
Motorcycle,Diesel,1.66857652,13,36392,42.18199499,2.151229983,City,Moderate,14.04647348,1.323316647,7.448744349,958.1061701,423.9989817,1.493151223,0.032947943,0.074932375,0.049281213,High
Car,Hybrid,5.954076856,10,214396,76.49563547,1.376112796,Rural,Heavy,36.44486523,52.49668852,13.40335124,989.7647632,196.2600695,0.631193128,0.188185519,0.081554519,0.045995504,Medium
Motorcycle,Hybrid,2.004692847,23,162198,115.3820168,3.25729929,Rural,Moderate,27.61078652,77.50766573,2.616874619,980.1841063,462.7855231,0.305762576,0.102548968,0.042523918,0.090716497,High
Motorcycle,Hybrid,5.702205226,27,242479,117.1451527,0.975539659,City,Heavy,-7.363105186,73.61690162,14.29942967,985.1990129,465.9083921,0.916927603,0.144530943,0.095614135,0.023743558,High
Bus,Petrol,4.178162575,13,199382,84.86473758,3.520705482,City,Free flow,-9.592270277,36.75743871,11.59627429,976.5354886,263.6704812,0.910715084,0.039959453,0.084896727,0.044346388,Medium
Motorcycle,Diesel,3.960231333,11,140089,90.55276388,3.865753709,Rural,Moderate,29.37039629,53.56483118,9.729452801,988.2664861,230.1416938,1.542197622,0.112514501,0.033678812,0.037744558,Medium
Bus,Petrol,3.465980257,15,156772,67.60826112,0.621596538,City,Heavy,17.62501185,0.557729469,2.553007999,964.1414593,308.8373405,0.332057614,0.15766268,0.045400348,0.063027447,High
Motorcycle,Diesel,1.999483021,5,95446,90.6930887,3.254031217,Highway,Moderate,26.01672047,53.48302697,5.56528959,977.9818276,140.0829802,1.897543451,0.123602129,0.091739034,0.072288364,Low
Bus,Hybrid,1.717945766,19,178751,103.1735586,4.80717988,Rural,Free flow,-2.159233909,59.04012264,5.905931572,1024.781788,273.2943189,0.206392905,0.08217282,0.084921968,0.05656528,Medium
Truck,Hybrid,1.946528287,0,223293,58.33143638,0.964119086,Rural,Moderate,33.6023925,87.47913376,4.676253078,984.4046526,453.5693577,0.694579055,0.126836155,0.082635253,0.099231378,High
Truck,Electric,1.769478963,11,89938,74.38347154,4.546514156,City,Moderate,28.66624895,21.07372698,19.08359453,970.7834897,214.3291995,1.435708597,0.199156144,0.09741336,0.032878577,Medium
Truck,Petrol,4.853839263,6,37232,64.47800343,3.030239746,Highway,Free flow,34.5419457,82.51457124,18.31283116,960.8444039,381.2219583,1.463178907,0.139707574,0.016696941,0.011666241,High
Car,Electric,2.620651348,7,226671,67.49647362,2.954724337,City,Heavy,7.054804133,71.80665108,10.92266428,984.8004147,330.405231,1.177408504,0.105593073,0.015637283,0.075112425,High
Car,Hybrid,1.100781918,8,57172,106.8057492,0.259613412,Highway,Moderate,3.785259764,66.60308649,4.113451665,1014.340909,167.6255568,0.234798195,0.172521676,0.049150849,0.032031972,Medium
Bus,Electric,5.839333677,1,144818,42.67401962,3.741501392,Highway,Moderate,-2.413428004,39.43878243,18.2227673,975.3304871,289.2944215,1.727084884,0.099462277,0.092142844,0.097358544,Medium
Truck,Electric,5.395686602,16,253048,24.98208307,2.391365263,Rural,Free flow,36.5044254,36.74343814,14.98813066,992.2445691,433.6660227,1.305984574,0.095913082,0.05801758,0.082325227,High
Truck,Electric,5.624311873,19,4094,54.75361323,3.605871959,Highway,Heavy,-1.158539822,70.32612224,0.775436779,1045.239858,299.7134985,1.541767673,0.11592248,0.09402695,0.066350179,Medium
Truck,Diesel,5.973520678,12,68466,24.97022286,4.045905517,Rural,Moderate,-4.034138314,99.02232143,9.814230435,1005.236285,363.5799839,0.833837333,0.070868003,0.023978341,0.073392474,High
Bus,Diesel,1.704255296,4,292899,59.80805108,2.618981867,Highway,Moderate,-0.366089551,40.53537592,12.09889246,1003.193862,398.9251455,0.56240702,0.023577699,0.076349823,0.081971789,High
Motorcycle,Diesel,2.860458498,9,226713,108.4209726,1.318221566,Highway,Free flow,28.56908634,91.85997776,1.329467281,990.9943313,72.22983347,1.468179297,0.081641908,0.039024187,0.071597351,Low
Car,Diesel,4.742840074,11,142624,74.09202246,0.707862457,City,Moderate,34.47646175,58.65450824,0.996620623,1005.683998,73.06448106,1.649481273,0.148770489,0.070947318,0.038267755,Low
Truck,Petrol,4.419307214,16,190563,102.6519424,0.80251564,City,Moderate,30.54567282,86.81656536,9.27047917,1048.456727,101.7319921,1.643788814,0.102636902,0.048545691,0.055570435,Low
Car,Petrol,1.600258713,20,291144,19.94291035,4.33467327,City,Free flow,18.16192764,21.7190447,0.039034267,975.3806905,123.3501508,1.462635154,0.172385745,0.037343569,0.038280491,Low
Truck,Petrol,5.04233225,5,216711,108.1048311,0.617890478,Highway,Free flow,39.69421254,76.22320747,0.936711188,1044.192789,415.1491911,0.364002864,0.0446138,0.086983388,0.073243346,High
Bus,Hybrid,1.967090974,2,57564,72.21445973,1.923470365,Highway,Moderate,-6.557296775,83.49435107,3.302753276,964.9070984,246.0137196,0.521400143,0.052191407,0.04507064,0.010750102,Medium
Truck,Hybrid,1.963851597,27,145174,3.811174649,1.671373231,City,Moderate,33.35958389,83.21691399,18.19941548,961.1105364,133.3682365,1.050832071,0.13241897,0.030543897,0.044704261,Low
Motorcycle,Diesel,3.592266999,14,132933,75.97427463,4.327278334,Highway,Free flow,11.38569309,78.47113787,15.32567054,1015.46695,289.3109927,1.06396518,0.165508186,0.023599598,0.024270467,Medium
Bus,Diesel,3.883287661,6,163754,114.1676348,2.388467503,Highway,Moderate,12.75611744,30.41956297,9.008520085,975.1179025,393.5031042,1.028219117,0.14214667,0.025944169,0.095444734,High
Truck,Electric,3.816448281,29,78819,9.500040057,4.982232087,Highway,Heavy,-3.620255317,52.19502198,9.584113349,994.4392306,113.0286555,1.669473359,0.094361691,0.057014889,0.07473315,Low
Bus,Petrol,1.275731554,5,245869,69.89473566,3.685273732,City,Free flow,-8.328351282,29.97047802,13.72049098,1022.965477,204.9811517,0.338224217,0.177817295,0.014866038,0.055309954,Medium
Bus,Electric,5.362796486,3,77972,109.8574323,4.254617877,Rural,Free flow,5.831416303,34.29659067,9.487730726,1003.48415,137.4664318,1.605302324,0.138343378,0.016802829,0.031793639,Low
Car,Electric,2.181120221,18,196257,1.1634202,0.49336133,Rural,Moderate,-1.257323344,30.12188836,1.278502177,951.3749349,340.8687097,0.142432608,0.168615833,0.050637304,0.011730695,High
Car,Hybrid,1.473477591,4,38297,75.70955118,1.265511276,Highway,Heavy,14.1669378,28.4227048,14.7746275,980.5843233,111.5757195,0.713840394,0.181732927,0.073077375,0.078014922,Low
Car,Hybrid,5.421490015,2,114147,56.98827502,0.677230978,Highway,Moderate,-2.633473697,69.34216725,1.154996513,956.468667,401.4930501,0.473350019,0.110687787,0.07202156,0.054668124,High
Bus,Hybrid,5.769387791,25,8299,41.63871824,2.318109862,City,Moderate,-3.103613175,65.02636993,9.721862649,1042.611455,143.520352,1.100625486,0.121785011,0.090956558,0.018057227,Low
Car,Diesel,5.28306361,24,41384,75.30437879,3.591437441,Highway,Moderate,33.84894921,20.42642346,17.23415019,1029.464859,76.37089815,1.095397923,0.136708882,0.055555012,0.061755142,Low
Bus,Diesel,5.009483589,8,226371,6.32425135,0.845317841,Highway,Heavy,36.06473507,69.15187201,2.347594001,1048.384168,459.890879,1.062433866,0.194736766,0.029620994,0.013601178,High
Truck,Electric,4.207258299,5,294831,90.36756555,0.650842723,Rural,Heavy,38.21081043,29.10685959,14.13255825,1038.510951,199.9455427,0.648754051,0.163138243,0.082044656,0.048987519,Medium
Bus,Diesel,3.664458327,12,195649,0.53753723,3.073043744,City,Heavy,24.02512214,20.17183345,0.926558511,997.5332021,276.2354325,1.091424445,0.016636699,0.023277576,0.049582431,Medium
Car,Petrol,1.252331152,26,141263,36.83228926,1.151563769,Highway,Free flow,28.55082524,74.72518804,19.86119237,1038.259752,95.44647507,1.440979248,0.091548161,0.070623588,0.087729023,Low
Car,Diesel,2.923956708,21,187956,60.47503652,2.396625359,City,Moderate,31.78923776,36.28680928,13.64172761,1017.243861,265.7577484,0.848165337,0.175052558,0.07289497,0.098861913,Medium
Bus,Petrol,2.737980288,27,100330,45.24267007,0.255588639,Highway,Moderate,22.94610296,56.93505243,19.37979238,1002.459966,150.1532608,1.864419183,0.016911125,0.027400528,0.022961046,Medium
Car,Petrol,2.150719676,29,174798,36.89711222,3.40306406,Rural,Free flow,6.512155235,20.01239605,13.36447929,987.0646046,428.1703251,0.230091514,0.129743271,0.014930316,0.073186144,High
Car,Hybrid,4.561784591,19,34623,99.70021746,2.706581908,Rural,Moderate,-2.180650078,61.36938373,4.845662805,1018.096618,371.1894996,1.975491822,0.189550977,0.026893896,0.088451743,High
Motorcycle,Electric,3.378553822,3,113219,112.1799089,3.237114495,Rural,Moderate,1.863665358,20.79934346,18.52729027,1009.013342,348.4876948,1.54663438,0.069259501,0.081417701,0.048708042,High
Bus,Petrol,1.221440323,1,254398,104.8455222,1.3770319,Highway,Free flow,32.02070257,16.68769234,12.5334037,1011.418498,401.5676124,1.227038897,0.147209946,0.08509969,0.039393599,High
Motorcycle,Hybrid,1.94495265,25,214589,62.69175757,1.393014877,City,Free flow,24.80486191,38.65285718,11.51874101,989.9831331,182.1731847,0.486353669,0.069189612,0.033575411,0.011800699,Medium
Car,Diesel,4.352945571,3,123089,106.099701,4.006802665,Highway,Free flow,12.78978818,79.00618394,8.58223786,1023.931511,254.1419568,1.291885343,0.131608647,0.056773761,0.060711052,Medium
Car,Electric,1.195880469,7,194099,110.5033878,3.592811565,Rural,Heavy,-8.529746141,17.65343483,5.691878188,958.1342768,88.9567896,1.623958002,0.187930897,0.015073533,0.02624143,Low
Bus,Electric,5.226275953,12,190067,49.10860765,2.898643256,Highway,Moderate,3.310218522,11.70265675,10.60139139,1022.615896,80.50299874,0.581926692,0.080100909,0.027450655,0.016688627,Low
Car,Hybrid,3.37476194,9,118217,34.01350314,3.140717379,City,Moderate,26.44487466,3.164769246,7.321154176,1023.076131,198.0911884,0.17580198,0.192429544,0.061013098,0.010367067,Medium
Bus,Hybrid,3.299050202,17,66224,11.7918247,0.470220898,City,Free flow,15.61936175,41.59657565,17.08048809,1001.59434,420.2353483,0.941230772,0.082616791,0.030949168,0.096488022,High
